x,y,topic_label_clean,title,media_name,phase,month,topic
-5.42803,1.0241503,said_angeles_los_los angeles,Trump's VA cut a program that's saving vets' homes. Republicans have questions,laist.com,later_recovery,2025-06,11
2.4478374,3.6766748,said_angeles_los_los angeles,ICE raids lead to another crisis for immigrant workers and families: How to pay rent,laist.com,later_recovery,2025-06,11
2.444426,3.597701,said_angeles_los_los angeles,The beauty we found in Santa Ana by looking beyond ICE sweeps and demonstrations,laist.com,later_recovery,2025-06,11
1.527572,1.748451,said_angeles_los_los angeles,"Dry, windy weekend heightens California's wildfire risks, triggering power shutoffs for thousands",latimes.com,later_recovery,2025-06,11
-1.1363093,1.6006038,said_angeles_los_los angeles,"Blue Ribbon Commission on Climate Action and Fire-Safe Recovery Releases Final Recommendations, Calling for Regional Rebuilding Authority, Countywide Fire Control District, and Other Actions",wvnews.com,later_recovery,2025-06,11
2.4360454,3.8093572,said_angeles_los_los angeles,Students Showed Resilience as Schools Recovered from L.A. Fires,the74million.org,later_recovery,2025-06,11
4.7651615,0.11749076,said_angeles_los_los angeles,Their house survived LA’s wildfires. They still can’t go home.,csmonitor.com,later_recovery,2025-06,11
-3.3722212,0.33905083,said_angeles_los_los angeles,"A triple loss: Altadena woman who loses home, business and charity in Eaton Fire gets Cal Chamber grant",whittierdailynews.com,later_recovery,2025-06,11
-1.954516,1.1468202,said_angeles_los_los angeles,"Joint LACo, UCLA Wildfire Recovery Commission Issues Rebuilding Plan",mynewsla.com,later_recovery,2025-06,11
-1.9519478,1.1473259,said_angeles_los_los angeles,"L.A. needs new authority to oversee rebuilding after firestorms, panel says",latimes.com,later_recovery,2025-06,11
-1.9611334,1.140743,said_angeles_los_los angeles,EcoFlow Strengthens Disaster Relief Efforts Through New Non-Profit Partnerships Ahead of Hurricane Season,lompocrecord.com,later_recovery,2025-06,11
-1.9586303,1.1492914,said_angeles_los_los angeles,Does Politics Make Us Blind to Art?,counterpunch.org,later_recovery,2025-06,11
-1.953664,1.1488156,said_angeles_los_los angeles,Commiefornia’s “Lightning Speed” L.A. Fires Rebuild Is Moving at Snail’s Pace,americafirstreport.com,later_recovery,2025-06,11
-1.9582343,1.1353908,said_angeles_los_los angeles,ICE raid scares off workers rebuilding communities destroyed by Eaton Fire,nbclosangeles.com,later_recovery,2025-06,11
3.4993725,7.2437234,said_angeles_los_los angeles,From San Diego to Sacramento: Black Californians Make Their Voices Heard,sacculturalhub.com,later_recovery,2025-06,11
3.4987633,7.238083,said_angeles_los_los angeles,The Cost Of Restoring Order In Los Angeles,zerohedge.com,later_recovery,2025-06,11
3.4972284,7.2413745,said_angeles_los_los angeles,Latest Memo From Howard Marks: More On Repealing The Laws Of Economics,seekingalpha.com,later_recovery,2025-06,11
3.3875027,7.1091638,said_angeles_los_los angeles,"Pasadena Police investigating ICE raid, seeking identity, affiliation of man who pointed gun at bystanders",presstelegram.com,later_recovery,2025-06,11
3.4897568,7.247159,said_angeles_los_los angeles,LA County communities celebrate the history of heft of Juneteenth,dailynews.com,later_recovery,2025-06,11
-2.0702138,1.4168183,said_angeles_los_los angeles,"Screen addiction and suicidal behaviors are linked for teens, a study shows",laist.com,later_recovery,2025-06,11
-2.0651164,1.4283712,said_angeles_los_los angeles,Best things to do this weekend in LA and SoCal,laist.com,later_recovery,2025-06,11
2.7599847,3.0722826,said_angeles_los_los angeles,Report: Buss family is selling majority stake in Lakers,laist.com,later_recovery,2025-06,11
5.411089,2.862576,said_angeles_los_los angeles,Santa Ana leader says city police officers shot at him using rubber bullets during ICE protests,laist.com,later_recovery,2025-06,11
4.273479,0.7458686,said_angeles_los_los angeles,A judge is deciding whether to seize control of LA homeless spending. 5 things to know,laist.com,later_recovery,2025-06,11
1.9581246,4.592571,said_angeles_los_los angeles,Crosscourt: From Cali fires to Taos,taosnews.com,later_recovery,2025-06,11
4.344711,0.7346203,said_angeles_los_los angeles,Community college adjunct professors optimistic as two lawsuits over pay progress,laist.com,later_recovery,2025-06,11
-3.5234473,2.1092246,said_angeles_los_los angeles,Rose Bowl replaces 4th of July fireworks with drone show due to fire concerns. Here's what to expect,abc7.com,later_recovery,2025-06,11
-1.1243722,1.6086723,said_angeles_los_los angeles,Recent Los Angeles County home sales in week ending May 24,southsgvnews.com,later_recovery,2025-05,11
4.8396416,-0.039680008,said_angeles_los_los angeles,Reports of immigration raid at bus stop in Pasadena spark outrage,latimes.com,later_recovery,2025-06,11
4.8772855,-0.037484493,said_angeles_los_los angeles,Los Angeles County home sales during week ending May 24,antelopevalleytoday.com,later_recovery,2025-05,11
-1.219855,1.6521196,said_angeles_los_los angeles,Los Angeles County weekly recap of home sales during week ending May 24,sfvtoday.com,later_recovery,2025-05,11
4.810944,-0.08911024,said_angeles_los_los angeles,CalAssist Mortgage Fund Launches for California Disaster Survivors,palipost.com,later_recovery,2025-06,11
4.88554,-0.028205873,said_angeles_los_los angeles,Do we have the seeds we need to restore our natural spaces?,thestar.com,later_recovery,2025-06,11
4.074763,0.35060486,said_angeles_los_los angeles,Older Cat Adopted and Then Returned to California Shelter for Being 'Too Needy',people.com,later_recovery,2025-06,11
4.87257,-0.031690225,said_angeles_los_los angeles,"FEMA fraud suspect Katrina Woods makes surprise plea deal, heads to federal custody",inmaricopa.com,later_recovery,2025-06,11
4.8869786,-0.02781634,said_angeles_los_los angeles,"Q1 Claims Volume Hits 5-Year Low But Severity Up on Wildfire Losses, Verisk Says",claimsjournal.com,later_recovery,2025-06,11
4.8759327,-0.02326734,said_angeles_los_los angeles,"Commiefornia's ""Lightning Speed"" L.A. Fires Rebuild Is Moving at Snail's Pace",thelibertydaily.com,later_recovery,2025-06,11
6.8264074,13.085915,said_angeles_los_los angeles,"Pacoima Walk, Manhattan Beach Host Juneteenth Events",mynewsla.com,later_recovery,2025-06,11
3.4769993,7.2286615,said_angeles_los_los angeles,"Pacoima walk, Manhattan Beach ceremony and more. See Juneteenth events in Southern California",nbclosangeles.com,later_recovery,2025-06,11
2.6977997,6.3095865,said_angeles_los_los angeles,California’s ‘Lightning Speed’ LA Fires Rebuild Moving At Snail’s Pace,ijr.com,later_recovery,2025-06,11
4.5897813,-1.4076594,said_angeles_los_los angeles,Here are the ceremonies and celebrations for Juneteenth across Southern California,abc7.com,later_recovery,2025-06,11
5.3363643,2.7419488,said_angeles_los_los angeles,‘Black joy and resilience’ take center stage at Southern California’s Juneteenth events,sgvtribune.com,later_recovery,2025-06,11
3.0502121,1.880444,said_angeles_los_los angeles,"Things to do in the San Gabriel Valley area, June 20-26",sgvtribune.com,later_recovery,2025-06,11
4.6209154,7.580548,said_angeles_los_los angeles,Interview: Former Sen. Steven Bradford Explains Why He’s Running for Insurance Commissioner,lafocusnews.com,later_recovery,2025-06,11
4.6785274,1.0387369,said_angeles_los_los angeles,"ICE agents detain several people at Pasadena bus stop, conducts raids across the city",abc7.com,later_recovery,2025-06,11
4.7424126,-0.2927776,said_angeles_los_los angeles,Pasadena City Council Adopts $1 Billion Operating Budget Amid Federal Funding Uncertainty,pasadenanow.com,later_recovery,2025-06,11
2.5957003,8.064903,said_angeles_los_los angeles,Summer music series salutes musicians affected by wildfires,beverlypress.com,later_recovery,2025-06,11
2.0501726,2.1478195,said_angeles_los_los angeles,"Lopez: Five months after wildfires, it’s still PTSD for animals — Pets trying to shake depression",itemlive.com,later_recovery,2025-06,11
3.0250182,1.8705168,said_angeles_los_los angeles,Black Teen Brandon Moss Announces Candidacy For Mayor In Alabama Town,newstalkcleveland.com,later_recovery,2025-06,11
6.8242044,13.08317,said_angeles_los_los angeles,Pilgrimage’s LA Cathedral finale scaled back due to recent protests,angelusnews.com,later_recovery,2025-06,11
3.0179253,1.8693111,said_angeles_los_los angeles,California insurance crisis reshapes commissioner race as longtime legislator steps in: The Q&A,wavepublication.com,later_recovery,2025-06,11
3.250011,-1.1647025,said_angeles_los_los angeles,"Pacoima Walk, Manhattan Beach Ceremony to Highlight County Juneteenth Events",mynewsla.com,later_recovery,2025-06,11
1.4501657,7.141276,said_angeles_los_los angeles,Israel and US intelligence differ on status of Iran's nuclear program. Who's right?,laist.com,later_recovery,2025-06,11
6.827985,13.085806,said_angeles_los_los angeles,LA street vendors affected by ICE raids to receive financial aid from new community fund,laist.com,later_recovery,2025-06,11
3.8288374,4.640068,alerts_alert_emergency_evacuation,8 fun things to do for Juneteenth in SoCal,laist.com,later_recovery,2025-06,10
5.65651,-6.0908127,said_angeles_los_los angeles,Is LAUSD's cellphone ban working? Here's what we know after one semester,laist.com,later_recovery,2025-06,11
3.8281279,4.6281567,alerts_alert_emergency_evacuation,LA Board of Supervisors approves home rebuilding permit fee relief for wildfire survivors,cbsnews.com,later_recovery,2025-06,10
2.7440329,0.7525341,said_angeles_los_los angeles,"Promises, promises: Feds failing victims of winter firestorms",lompocrecord.com,later_recovery,2025-06,11
5.1251163,4.378776,said_angeles_los_los angeles,Pasadena Mayor: Trump's Immigration Raids Hurt Communities,time.com,later_recovery,2025-06,11
5.1225057,4.380995,said_angeles_los_los angeles,California’s Home Insurer of Last Resort Sees 74% Jump in Policy Numbers,charitonleader.com,later_recovery,2025-06,11
5.1254983,4.3905115,said_angeles_los_los angeles,Chelan County PUD commissioners OK energy contract with Microsoft for Malaga data center buildings,wenatcheeworld.com,later_recovery,2025-06,11
6.340535,5.5728416,epa_debris_soil_site,"Special Closed Door Session Today Addresses Lawsuits About Police Discrimination, Wildfire Damages",pasadenanow.com,later_recovery,2025-06,5
5.1169915,4.3883734,said_angeles_los_los angeles,"LA County lawmaker calls for state audit of Eaton, Palisades fire responses",whittierdailynews.com,later_recovery,2025-06,11
5.126751,4.376472,said_angeles_los_los angeles,Security cameras capture moments black bear raids kitchen,kion546.com,later_recovery,2025-06,11
5.118772,4.38422,said_angeles_los_los angeles,"LA Archdiocese Rebuilds, Finds Strength From Eucharist After Fires",ncregister.com,later_recovery,2025-06,11
4.194058,1.240588,said_angeles_los_los angeles,"FEMA approves 26 Altadena businesses for debris removal, changing course from ‘case-by-case’",dailynews.com,later_recovery,2025-06,11
5.8223023,0.1004616,said_angeles_los_los angeles,"Santa Anita Concludes Meet With Increased Handle, Safety Record",paulickreport.com,later_recovery,2025-06,11
6.7947826,13.111306,Outlier / mixed,Tattoo parlor destroyed in Eaton Fire reopens in Eagle Rock as safe space for all,nbclosangeles.com,later_recovery,2025-06,-1
5.816481,0.10541181,said_angeles_los_los angeles,Mayor Bass lifts downtown LA curfew put in place to quell protest violence,laist.com,later_recovery,2025-06,11
5.787556,0.13280201,said_angeles_los_los angeles,"Jon Yao Kato, owner of DTLA's Kato, is voted Best Chef in California in 2025 James Beard awards",laist.com,later_recovery,2025-06,11
5.8156004,0.1127405,said_angeles_los_los angeles,Santa Monica doctor charged in Matthew Perry overdose agrees to plead guilty,laist.com,later_recovery,2025-06,11
2.8778822,5.583563,said_angeles_los_los angeles,"ICE presence frays politics in Santa Ana, Orange County's only sanctuary city",laist.com,later_recovery,2025-06,11
5.822935,0.111331716,said_angeles_los_los angeles,Ohtani makes brief pitching debut as a Dodger — and knocks in 2 runs in 6-3 win over Padres,laist.com,later_recovery,2025-06,11
5.8168855,0.10748295,said_angeles_los_los angeles,Inland areas under heat advisory as SoCal temperatures rise,laist.com,later_recovery,2025-06,11
5.8140407,0.104522206,said_angeles_los_los angeles,Can Trump keep troops in LA? Gavin Newsom’s case goes to appeals court today,laist.com,later_recovery,2025-06,11
5.817592,0.106542416,said_angeles_los_los angeles,A reader asked: Is fire debris being dumped in my neighborhood? LAist investigated,laist.com,later_recovery,2025-06,11
-3.5341551,0.1496895,said_angeles_los_los angeles,Mel Gibson accuses Newsom and Bass of ‘incompetence’ and ‘poor leadership’,gazette.com,later_recovery,2025-06,11
-3.5110543,0.18417646,said_angeles_los_los angeles,How this Altadena audiobook narrator built her booth and business from the ground up,presstelegram.com,later_recovery,2025-06,11
-2.7766232,12.69443,epa_debris_soil_site,California Launches Probe Into State Farm's Handling Of LA Wildfire Insurance Claims,zerohedge.com,later_recovery,2025-06,5
-2.7716782,12.679281,epa_debris_soil_site,Mel Gibson accuses Newsom and Bass of 'poor leadership',washingtonexaminer.com,later_recovery,2025-06,5
2.6859567,2.962892,said_angeles_los_los angeles,LA Throws Mountains Of Cash At Hollow Police Force Fighting City Chaos,dailycaller.com,later_recovery,2025-06,11
5.121273,4.3940735,said_angeles_los_los angeles,California lawmakers want to ban toxic PFAS from firefighters’ protective gear,sbsun.com,later_recovery,2025-06,11
2.4291034,2.3033462,said_angeles_los_los angeles,How A College Guidance Program Became a Post-Wildfire Lifeline,pvvt.com,later_recovery,2025-06,11
4.687615,-1.658335,said_angeles_los_los angeles,Retired FBI Agent Says Cop Impersonators Ratchet Up Public Distrust of Police,tmz.com,later_recovery,2025-06,11
3.765014,4.5768137,alerts_alert_emergency_evacuation,Report: Riot-Ravaged L.A. Paid Out $1.1 Billion In OT Last Year,thefederalist.com,later_recovery,2025-06,10
7.295867,-0.98907477,Outlier / mixed,Real Estate Developers Are Buying Altadena’s Burned Lots As Residents Face Harsh Financial Realities Of Rebuilding,newsone.com,later_recovery,2025-06,-1
7.2290516,13.3918085,Outlier / mixed,Local community group helps fire victims heal one plant at a time,abc7.com,later_recovery,2025-06,-1
